0.422245 -4.53609e-24 0 0 0.120752 0.27472 0.502847 0.973911 -1.4822e-323 -5.43472e-323 0.0517202 0.132323 0.301863 0.578602 -1.4822e-323 -5.43472e-323 -0.21195 0.21195 -0.436944 0.0552725 0.502674 1.4822e-322 
0.421997 -8.44806e-24 0 0 0.110771 0.277625 0.512551 0.971419 4.44659e-323 -9.38725e-323 0.0437361 0.13548 0.310067 0.578487 4.44659e-323 -9.38725e-323 -0.227178 0.227178 -0.414252 0.0468777 0.512314 4.44659e-323 
0.421751 2.16052e-23 0 0 0.101523 0.281468 0.521678 0.968383 -9.88131e-324 -9.88131e-323 0.0368009 0.139879 0.317625 0.578733 -9.88131e-324 -9.88131e-323 -0.241787 0.241787 -0.392745 0.0395289 0.52134 3.45846e-323 
0.421596 1.1913e-23 0 0 0.0940537 0.286343 0.529227 0.964887 -9.88131e-324 -1.18576e-322 0.0315251 0.145603 0.323643 0.579438 -9.88131e-324 -1.18576e-322 -0.253844 0.253844 -0.375215 0.0339478 0.528743 -1.13635e-322 
0.421547 4.49719e-24 0 0 0.0883948 0.292289 0.535126 0.960967 -5.43472e-323 -1.33398e-322 0.0277073 0.152681 0.328082 0.580541 -5.43472e-323 -1.33398e-322 -0.262816 0.262816 -0.362311 0.0299667 0.534456 1.28457e-322 
0.421547 1.15625e-23 0 0 0.0882077 0.292537 0.535324 0.960809 -2.96439e-323 -1.23516e-322 0.0275834 0.152979 0.328226 0.58059 -2.96439e-323 -1.23516e-322 -0.263104 0.263104 -0.361899 0.0298391 0.534647 4.94066e-324 
0.421683 2.92033e-22 0 0 0.079116 0.31056 0.545389 0.94952 2.47033e-323 7.41098e-323 0.0217073 0.175232 0.33624 0.581307 2.47033e-323 7.41098e-323 -0.275454 0.275454 -0.34489 0.0239979 0.544119 9.38725e-323 
0.421953 1.06989e-23 1.95412e-28 0 0.0696065 0.339683 0.556723 0.931378 -7.90505e-323 1.87745e-322 0.0161473 0.208256 0.346283 0.579642 -7.90505e-323 1.87745e-322 -0.285365 0.285365 -0.332425 0.0185857 0.554428 -1.4822e-323 
0.422131 6.24998e-25 -5.83667e-28 0 0.0638259 0.362512 0.563909 0.918011 3.45846e-323 3.06321e-322 0.0131227 0.230306 0.352162 0.579732 3.45846e-323 3.06321e-322 -0.290196 0.290196 -0.326582 0.0156299 0.560853 -9.38725e-323 
0.422458 1.18732e-23 1.80484e-26 0 0.0544065 0.401174 0.576777 0.891902 -4.94066e-324 4.15015e-322 0.00904912 0.264912 0.367709 0.568612 -4.94066e-324 4.15015e-322 -0.297382 0.297382 -0.320512 0.0113327 0.572038 4.94066e-323 
0.42489 8.94784e-22 -3.41661e-24 0 0.0466144 0.447032 0.591981 0.855245 -4.94066e-324 4.59481e-322 0.00674735 0.300922 0.391043 0.544562 -4.94066e-324 4.59481e-322 -0.302843 0.302843 -0.319095 0.00830032 0.584706 3.45846e-323 
0.427464 3.3559e-22 2.99134e-24 0 0.0447498 0.471829 0.598416 0.835793 4.44659e-323 4.69362e-322 0.00523495 0.318586 0.402766 0.531458 4.44659e-323 4.69362e-322 -0.303848 0.303848 -0.320448 0.007567 0.590076 1.4822e-323 
0.430641 -6.24195e-23 -1.41745e-25 0 0.0443089 0.495854 0.603727 0.817177 8.39912e-323 4.69362e-322 0.00439659 0.33482 0.413584 0.518845 8.39912e-323 4.69362e-322 -0.303701 0.303701 -0.322863 0.00759731 0.594647 -7.41098e-323 
0.434839 -3.17096e-23 2.21894e-27 0 0.04475 0.522704 0.609942 0.796489 -5.43472e-323 4.99006e-322 0.00495272 0.352165 0.425123 0.504785 -5.43472e-323 4.99006e-322 -0.302153 0.302153 -0.326945 0.00766675 0.59941 8.39912e-323 
0.44026 8.61131e-23 -2.64594e-22 0 0.0467907 0.552749 0.615222 0.773382 3.45846e-323 4.99006e-322 0.00539153 0.370777 0.437224 0.489075 3.45846e-323 4.99006e-322 -0.298472 0.298472 -0.333653 0.00864048 0.60365 -9.88131e-323 
0.447108 1.69928e-24 -4.20146e-23 0 0.0506526 0.586457 0.620283 0.747334 2.96439e-323 4.89125e-322 0.00733576 0.390862 0.449479 0.471353 2.96439e-323 4.89125e-322 -0.291459 0.291459 -0.344543 0.010556 0.607355 1.33398e-322 
0.455634 -1.08787e-22 1.84434e-23 0 0.0565706 0.624436 0.623861 0.717628 4.94066e-324 4.74303e-322 0.00767486 0.412768 0.462693 0.451049 4.94066e-324 4.74303e-322 -0.278906 0.278906 -0.362729 0.0126529 0.609585 5.43472e-323 
0.466104 -2.82166e-24 -8.64226e-23 0 0.0668675 0.667073 0.624025 0.683674 3.95253e-323 4.5454e-322 0.0103372 0.436655 0.473934 0.427669 3.95253e-323 4.5454e-322 -0.257574 0.257574 -0.392909 0.0180614 0.608416 2.96439e-323 
0.478858 3.68912e-24 3.82725e-21 0 0.0859922 0.714815 0.614156 0.644785 1.97626e-323 4.39718e-322 0.0154204 0.462821 0.479146 0.400535 1.97626e-323 4.39718e-322 -0.221609 0.221609 -0.443893 0.0315059 0.597631 9.88131e-323 
0.49424 2.70056e-20 8.44578e-21 0 0.12798 0.767295 0.576527 0.601195 3.45846e-323 4.24896e-322 0.0333709 0.491147 0.460355 0.369656 3.45846e-323 4.24896e-322 -0.163203 0.163203 -0.527708 0.0722497 0.558581 -6.91692e-323 
0.512652 -6.05845e-21 -3.69748e-21 0 0.208387 0.822338 0.489086 0.555536 -9.88131e-324 4.05134e-322 0.0794951 0.520156 0.392581 0.337231 -9.88131e-324 4.05134e-322 -0.0819914 0.0819914 -0.644386 0.166949 0.469084 2.47033e-323 
0.534405 6.87844e-32 -2.90829e-24 0 0.297998 0.876683 0.392966 0.511419 2.96439e-323 4.00193e-322 0.141348 0.546681 0.30642 0.306993 2.96439e-323 4.00193e-322 -0.0107738 0.0107738 -0.740533 0.276124 0.366557 3.45846e-323 
0.556869 5.45165e-32 -5.09153e-23 0 0.35537 0.923945 0.337051 0.47291 0 3.70549e-322 0.182345 0.566912 0.254292 0.281964 0 3.70549e-322 0.018538 -0.018538 -0.76973 0.344478 0.302189 8.89318e-323 
0.574827 -2.64733e-40 2.54716e-21 0 0.385801 0.956525 0.31006 0.443689 1.4822e-323 3.65609e-322 0.204023 0.578241 0.22959 0.263871 1.4822e-323 3.65609e-322 0.0259873 -0.0259873 -0.770878 0.37999 0.269534 -3.95253e-323 
0.581757 2.39692e-41 2.08459e-22 0 0.411091 0.971123 0.284903 0.4268 -9.88131e-324 3.55727e-322 0.223546 0.583523 0.204188 0.251428 -9.88131e-324 3.55727e-322 0.0401875 -0.0401875 -0.74679 0.409678 0.237347 4.94066e-324 
0.604522 -3.70234e-46 -3.83475e-22 0 0.4594 1.0121 0.24 0.391879 -5.92879e-323 3.40905e-322 0.257824 0.599432 0.159899 0.225151 -5.92879e-323 3.40905e-322 0.0737384 -0.0737384 -0.689577 0.461012 0.183246 3.95253e-323 
0.624499 2.51476e-47 3.90762e-21 0 0.499958 1.04541 0.203557 0.364278 5.92879e-323 3.26083e-322 0.286231 0.611369 0.124209 0.203799 5.92879e-323 3.26083e-322 0.112966 -0.112966 -0.62424 0.50088 0.141059 6.91692e-323 
0.640939 1.38485e-52 -8.86917e-23 0 0.53668 1.07336 0.171121 0.342243 1.4822e-323 3.11261e-322 0.311223 0.622446 0.0932395 0.186479 1.4822e-323 3.11261e-322 0.159119 -0.159119 -0.547813 0.535338 0.104849 4.94066e-323 
0.640939 1.38485e-52 -8.86917e-23 0 0.53668 1.07336 0.171121 0.342243 1.4822e-323 3.11261e-322 0.311223 0.622446 0.0932395 0.186479 1.4822e-323 3.11261e-322 0.159119 -0.159119 -0.547813 0.535338 0.104849 4.94066e-323 
0.519619 0 -3.91055e-23 0 0.36577 0.73154 0.31395 0.627899 3.45846e-323 0 0.22688 0.453759 0.196158 0.392315 3.45846e-323 0 0.00427375 -0.00427375 -0.810333 0.348598 0.282772 1.4822e-322 
0.519998 -2.76763e-20 1.12136e-20 0 0.358715 0.735374 0.321234 0.624288 1.13635e-322 -5.43472e-323 0.219344 0.456202 0.20423 0.389767 1.13635e-322 -5.43472e-323 0.00211623 -0.00211623 -0.814059 0.34021 0.291741 1.4822e-322 
0.520955 3.62227e-24 4.46132e-23 0 0.349975 0.742835 0.33055 0.617467 1.33398e-322 -7.41098e-323 0.209613 0.460563 0.215084 0.385325 1.33398e-322 -7.41098e-323 0.0011676 -0.0011676 -0.816 0.329602 0.303317 1.4822e-322 
0.562569 1.74737e-23 5.33224e-20 0 0.433078 0.866146 0.258189 0.516385 9.88131e-324 1.03754e-322 0.262777 0.525543 0.159374 0.318758 9.88131e-324 1.03754e-322 0.0446147 -0.0446147 -0.743819 0.428648 0.210512 -3.45846e-323 
0.562569 1.74737e-23 5.33224e-20 0 0.433078 0.866146 0.258189 0.516385 9.88131e-324 1.03754e-322 0.262777 0.525543 0.159374 0.318758 9.88131e-324 1.03754e-322 0.0446147 -0.0446147 -0.743819 0.428648 0.210512 -3.45846e-323 
