2 1 0 0.3 1 0 0 0 0 1.82804e-322 2.28123e-15 0.541645 1.08329 1.82804e-322 3.4759e-18 1.82804e-322 1.47239e-15 0.313374 0.626749 1.82804e-322 2.04412e-19 -0.293486 0.293486 -0.293486 7.41098e-322 0.539916 7.41098e-322 0 0 0 1.82804e-322 2.28123e-15 0.541645 1.08329 1.82804e-322 3.4759e-18 1.82804e-322 1.47239e-15 0.313374 0.626749 1.82804e-322 2.04412e-19 -0.293486 0.293486 -0.293486 7.41098e-322 0.539916 7.41098e-322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0.34 1 2676.32 0 0 0 3.45846e-323 0 0.541645 1.08329 3.45846e-323 0 3.45846e-323 0 0.313374 0.626749 3.45846e-323 0 -0.293486 0.293486 -0.293486 1.4822e-322 0.539916 1.4822e-322 0 0 0 3.45846e-323 0 0.541645 1.08329 3.45846e-323 0 3.45846e-323 0 0.313374 0.626749 3.45846e-323 0 -0.293486 0.293486 -0.293486 1.4822e-322 0.539916 1.4822e-322 0.983471 0 0.99778 0 0.99778 0 0.935569 0.00219643 0.935569 -0.00219643 0.997876 0 0.999679 0 0.999754 0 0.99005 0 0.99005 0 0.99005 0 0.999833 0 0.983471 0 0.935507 0 0.999833 0 0.983471 0 0.935507 0 0.999833 0 0.935507 0 0.999833 0 0.935507 0 
1 1 0 0.360167 1 3211.33 0 0 0 0.0151974 0.0303948 0.539717 1.07943 3.45846e-323 0 0.00092296 0.00184592 0.312541 0.625081 3.45846e-323 0 -0.292073 0.292073 -0.295543 0.000922972 0.538144 1.4822e-322 0 0 0 0.0151974 0.0303948 0.539717 1.07943 3.45846e-323 0 0.00092296 0.00184592 0.312541 0.625081 3.45846e-323 0 -0.292073 0.292073 -0.295543 0.000922972 0.538144 1.4822e-322 0.99778 0 0.932153 0.00182382 0.932153 -0.00182382 0.940769 0 0.935639 0 0.979141 0 0.989258 0 0.998023 0 0.999667 0 0.999738 0 0.999829 0 0.999833 0 0.99778 0 0.99005 0 0.99005 0 0.99005 0 0.999833 0 0.983471 0 0.935507 0 0.999833 0 0.935507 0 
1 1 0 0.369889 1 3666.52 0 0 0 0.0312974 0.0625948 0.536515 1.07303 3.45846e-323 0 0.00390187 0.00780374 0.311151 0.622302 3.45846e-323 0 -0.287756 0.287756 -0.302559 0.00390281 0.535185 1.4822e-322 0 0 0 0.0312974 0.0625948 0.536515 1.07303 3.45846e-323 0 0.00390187 0.00780374 0.311151 0.622302 3.45846e-323 0 -0.287756 0.287756 -0.302559 0.00390281 0.535185 1.4822e-322 0.99778 0 0.931311 0.00159596 0.931311 -0.00159596 0.94344 0 0.935637 0 0.976513 0 0.990749 0 0.998204 0 0.999653 0 0.999731 0 0.999824 0 0.999833 0 0.99778 0 0.99005 0 0.99005 0 0.99005 0 0.999833 0 0.983471 0 0.935507 0 0.999833 0 0.935507 0 
1 1 0 0.379457 1 4372.1 0 0 0 0.0474569 0.0949138 0.532107 1.06421 3.45846e-323 0 0.00891696 0.0178339 0.309229 0.618457 3.45846e-323 0 -0.280441 0.280441 -0.314737 0.0089282 0.531079 1.4822e-322 0 0 0 0.0474569 0.0949138 0.532107 1.06421 3.45846e-323 0 0.00891696 0.0178339 0.309229 0.618457 3.45846e-323 0 -0.280441 0.280441 -0.314737 0.0089282 0.531079 1.4822e-322 0.99778 0 0.93073 0.00133756 0.93073 -0.00133756 0.94556 0 0.935636 0 0.97436 0 0.991751 0 0.998446 0 0.999624 0 0.999724 0 0.99982 0 0.999833 0 0.99778 0 0.99005 0 0.99005 0 0.99005 0 0.999833 0 0.983471 0 0.935507 0 0.999833 0 0.935507 0 
1 1 0 0.38855 1 5226.48 0 0 0 0.0633835 0.126767 0.526607 1.05321 3.45846e-323 0 0.0157541 0.0315082 0.306814 0.613628 3.45846e-323 0 -0.270242 0.270242 -0.331918 0.0158157 0.5259 1.4822e-322 0 0 0 0.0633835 0.126767 0.526607 1.05321 3.45846e-323 0 0.0157541 0.0315082 0.306814 0.613628 3.45846e-323 0 -0.270242 0.270242 -0.331918 0.0158157 0.5259 1.4822e-322 0.99778 0 0.930279 0.00111837 0.930279 -0.00111837 0.935635 0 0.947396 0 0.972459 0 0.992476 0 0.998774 0 0.999557 0 0.99972 0 0.999817 0 0.999832 0 0.99778 0 0.99005 0 0.99005 0 0.99005 0 0.999833 0 0.983471 0 0.935507 0 0.999833 0 0.935507 0 
1 1 0 0.397027 1 33920.5 0 0 0 0.0790481 0.158096 0.520102 1.0402 3.45846e-323 0 0.0241646 0.0483293 0.303935 0.60787 3.45846e-323 0 -0.257309 0.257309 -0.353886 0.0243849 0.519698 1.4822e-322 0 0 0 0.0790481 0.158096 0.520102 1.0402 3.45846e-323 0 0.0241646 0.0483293 0.303935 0.60787 3.45846e-323 0 -0.257309 0.257309 -0.353886 0.0243849 0.519698 1.4822e-322 0.99778 0 0.929908 0.000960648 0.929908 -0.000960648 0.935633 0 0.949079 0 0.970692 0 0.993016 0 0.999319 0.000185106 0.999319 -0.000185106 0.999717 0 0.999813 0 0.99983 0 0.99778 0 0.99005 0 0.99005 0 0.99005 0 0.999833 0 0.983471 0 0.935507 0 0.999833 0 0.935507 0 
1 1 0 0.404859 1 14286.4 0 0 0 0.0945807 0.189161 0.51262 1.02524 3.45846e-323 0 0.0339419 0.0678838 0.300593 0.601186 3.45846e-323 0 -0.241748 0.241748 -0.380504 0.0345459 0.512461 1.4822e-322 0 0 0 0.0945807 0.189161 0.51262 1.02524 3.45846e-323 0 0.0339419 0.0678838 0.300593 0.601186 3.45846e-323 0 -0.241748 0.241748 -0.380504 0.0345459 0.512461 1.4822e-322 0.99778 0 0.929588 0.000845606 0.929588 -0.000845606 0.935632 0 0.950712 0 0.968961 0 0.993429 0 0.999493 0.000439579 0.999493 -0.000439579 0.99981 0 0.999716 0 0.999828 0 0.99778 0 0.99005 0 0.99005 0 0.99005 0 0.999833 0 0.983471 0 0.935507 0 0.999833 0 0.935507 0 
1 1 0 0.414417 1 11050.4 -5.17881e-21 0 0 0.115592 0.231183 0.500986 1.00197 3.45846e-323 0 0.0489526 0.0979051 0.295327 0.590655 3.45846e-323 0 -0.216842 0.216842 -0.423423 0.0507343 0.500985 1.4822e-322 -5.17881e-21 0 0 0.115592 0.231183 0.500986 1.00197 3.45846e-323 0 0.0489526 0.0979051 0.295327 0.590655 3.45846e-323 0 -0.216842 0.216842 -0.423423 0.0507343 0.500985 1.4822e-322 0.99778 0 0.929216 0.000611908 0.929216 -0.000611908 0.935629 0 0.953019 0 0.966499 0 0.993848 0 0.99975 0.000568451 0.99975 -0.000568451 0.999715 0 0.999806 0 0.999822 0 0.99778 0 0.99005 0 0.99005 0 0.99005 0 0.999833 0 0.983471 0 0.935507 0 0.999833 0 0.935507 0 
2 1 0 0.422439 1 10935.8 6.1191e-22 0 0 0.135732 0.271465 0.488399 0.976798 3.45846e-323 0 0.064615 0.12923 0.289534 0.579068 3.45846e-323 0 -0.189755 0.189755 -0.470451 0.0686352 0.488265 1.4822e-322 6.1191e-22 0 0 0.135732 0.271465 0.488399 0.976798 3.45846e-323 0 0.064615 0.12923 0.289534 0.579068 3.45846e-323 0 -0.189755 0.189755 -0.470451 0.0686352 0.488265 1.4822e-322 0.99778 0 0.928299 0 0.929529 0 0.935626 0 0.955746 0 0.963602 0 0.994152 0 1 0.000574554 1 -0.000574554 0.999715 0 0.999803 0 0.999816 0 0.99778 0 0.99005 0 0.99005 0 0.99005 0 0.999833 0 0.983471 0 0.935507 0 0.999833 0 0.935507 0 
