0 0.0902782 0.0902782 2 1 0
0.04 0.0902782 0.0902782 1 1 0
0.08 0.0902785 0.0902785 1 1 0
0.16 0.0902795 0.0902795 1 1 0
0.32 0.0902836 0.0902836 1 1 0
0.64 0.0903 0.0903 1 1 0
1.14 0.0903474 0.0903474 1 1 0
1.64 0.0904212 0.0904212 1 1 0
2.14 0.0905211 0.0905211 1 1 0
2.63999 0.0906468 0.0906468 1 1 0
3.13999 0.0907978 0.0907978 1 1 0
3.63998 0.0909734 0.0909734 1 1 0
4.13997 0.0911729 0.0911729 1 1 0
4.63995 0.0913954 0.0913954 1 1 0
5.13993 0.0916399 0.0916399 1 1 0
5.63991 0.091905 0.091905 1 1 0
6.13989 0.0921894 0.0921894 1 1 0
6.63985 0.0924912 0.0924912 1 1 0
7.13982 0.0928086 0.0928086 1 1 0
7.63977 0.0931391 0.0931391 1 1 0
8.13972 0.09348 0.09348 1 1 0
8.63966 0.0938283 0.0938283 1 1 0
9.13959 0.0941803 0.0941803 1 1 0
9.63951 0.0945316 0.0945316 1 1 0
10.1394 0.0948775 0.0948775 1 1 0
10.6393 0.0952119 0.0952119 1 1 0
11.1392 0.0955284 0.0955284 1 1 0
11.6391 0.095819 0.095819 1 1 0
12.1389 0.0960748 0.0960748 1 1 0
12.6387 0.0962851 0.0962851 1 1 0
13.1385 0.0964381 0.0964381 1 1 0
13.6383 0.0965201 0.0965201 1 1 0
14.138 0.0965156 0.0965156 1 1 0
14.5627 0.0964314 0.0964314 1 1 0
15.0624 0.0962221 0.0962221 2 1 0
15.5619 0.0958764 0.0958764 2 1 0
16.0614 0.0953773 0.0953773 2 1 0
16.5608 0.0947107 0.0947107 2 1 0
17.06 0.0938685 0.0938685 2 1 0
17.5592 0.0928509 0.0928509 2 1 0
18.0583 0.0916695 0.0916695 2 1 0
18.5572 0.0903483 0.0903483 2 1 0
19.0561 0.0889235 0.0889235 2 1 0
19.5548 0.08744 0.08744 2 1 0
20.0536 0.0859476 0.0859476 2 1 0
20.5523 0.0844953 0.0844953 2 1 0
21.051 0.0831281 0.0831281 2 1 0
21.5498 0.0818841 0.0818841 2 1 0
22.0486 0.0807935 0.0807935 2 1 0
22.5474 0.0798789 0.0798789 2 1 0
23.0464 0.0791562 0.0791562 2 1 0
23.5453 0.0786362 0.0786362 2 1 0
24.0444 0.078325 0.078325 2 1 0
24.5435 0.078226 0.078226 2 1 0
25.0426 0.0783404 0.0783404 2 1 0
25.5418 0.078668 0.078668 2 1 0
26.0411 0.0792082 0.0792082 2 1 0
26.2902 0.079557 0.079557 1 1 0
26.7895 0.0804138 0.0804138 1 1 0
27.2888 0.0815064 0.0815064 1 1 0
27.7881 0.0829018 0.0829018 1 1 0
28.2872 0.0846561 0.0846561 1 1 0
28.352 0.0849136 0.0849136 1 1 0
28.851 0.0871646 0.0871646 2 1 0
29.3499 0.0899719 0.0899719 2 1 0
29.8485 0.0935076 0.0935076 2 1 0
30.3467 0.0980704 0.0980704 2 1 0
30.8437 0.104302 0.104302 2 1 0
31.337 0.114469 0.114469 2 1 0
31.5716 0.125895 0.125895 2 1 0
31.5315 0.141832 0.141832 2 1 0
31.531 0.141869 0.141869 2 1 0
31.0537 0.163157 0.163157 2 1 0
30.5632 0.177377 0.177377 2 1 0
30.0701 0.189696 0.189696 2 1 0
29.576 0.201262 0.201262 2 1 0
29.0816 0.212711 0.212711 2 1 0
28.5875 0.224719 0.224719 2 1 0
28.0949 0.238493 0.238493 2 1 0
27.6187 0.263612 0.263612 2 1 0
27.6212 0.266054 0.266054 2 1 0
27.6214 0.266106 0.266106 2 1 0
27.6453 0.269377 0.269377 2 1 0
27.6767 0.271622 0.271622 2 1 0
27.7127 0.273466 0.273466 2 1 0
27.7677 0.275625 0.275625 2 1 0
27.8512 0.278141 0.278141 2 1 0
27.9774 0.281055 0.281055 2 1 0
28.1676 0.284404 0.284404 2 1 0
28.4535 0.28822 0.28822 2 1 0
28.8831 0.292515 0.292515 2 1 0
29.3823 0.296324 0.296324 2 1 0
29.8818 0.299379 0.299379 2 1 0
30.3813 0.301933 0.301933 2 1 0
30.881 0.304124 0.304124 2 1 0
31.3807 0.306027 0.306027 2 1 0
31.5669 0.30667 0.30667 2 1 0
32.0667 0.308249 0.308249 1 1 0
32.5665 0.309642 0.309642 1 1 0
33.0663 0.31088 0.31088 1 1 0
33.5661 0.311984 0.311984 1 1 0
34.066 0.312973 0.312973 1 1 0
34.5659 0.313861 0.313861 1 1 0
35.0657 0.31466 0.31466 1 1 0
35.5656 0.315378 0.315378 1 1 0
36.0655 0.316023 0.316023 1 1 0
36.5654 0.316603 0.316603 1 1 0
37.0653 0.317121 0.317121 1 1 0
37.5652 0.317584 0.317584 1 1 0
38.0652 0.317994 0.317994 1 1 0
38.5651 0.318356 0.318356 1 1 0
39.065 0.318672 0.318672 1 1 0
39.5649 0.318945 0.318945 1 1 0
40.0649 0.319176 0.319176 1 1 0
40.5648 0.319369 0.319369 1 1 0
41.0648 0.319455 0.319455 1 1 0
41.5648 0.319455 0.319455 1 1 0
42.0648 0.319455 0.319455 1 1 0
42.5648 0.319455 0.319455 1 1 0
43.0648 0.319455 0.319455 1 1 0
43.5648 0.319455 0.319455 1 1 0
44.0648 0.319455 0.319455 1 1 0
44.5648 0.319455 0.319455 1 1 0
45.0648 0.319455 0.319455 1 1 0
45.5648 0.319455 0.319455 1 1 0
46.0648 0.319455 0.319455 1 1 0
46.5648 0.319455 0.319455 1 1 0
47.0648 0.319455 0.319455 1 1 0
47.5648 0.319455 0.319455 1 1 0
48.0648 0.319455 0.319455 1 1 0
48.5648 0.319455 0.319455 1 1 0
49.0648 0.319455 0.319455 1 1 0
49.5648 0.319455 0.319455 1 1 0
50.0648 0.319455 0.319455 1 1 0
50.5648 0.319455 0.319455 1 1 0
51.0648 0.319455 0.319455 1 1 0
51.5648 0.319455 0.319455 1 1 0
52.0648 0.319455 0.319455 1 1 0
52.5648 0.319455 0.319455 1 1 0
53.0648 0.319455 0.319455 1 1 0
53.5648 0.319455 0.319455 1 1 0
54.0648 0.319455 0.319455 1 1 0
54.5648 0.319455 0.319455 1 1 0
55.0648 0.319455 0.319455 1 1 0
55.5648 0.319455 0.319455 1 1 0
56.0648 0.319455 0.319455 1 1 0
56.5648 0.319455 0.319455 1 1 0
57.0648 0.319455 0.319455 1 1 0
57.5648 0.319455 0.319455 1 1 0
58.0648 0.319455 0.319455 1 1 0
58.5648 0.319455 0.319455 1 1 0
59.0648 0.319455 0.319455 1 1 0
59.5648 0.319455 0.319455 1 1 0
60.0648 0.319455 0.319455 1 1 0
14.5627 0.0964314 0.0964314 4 2 0
14.5648 0.0995797 0.093179 3 2 0
14.5693 0.104047 0.0881778 3 2 0
14.5861 0.109978 0.080664 3 2 0
14.6196 0.114849 0.0734975 3 2 0
14.6664 0.118251 0.0677566 3 2 0
14.7222 0.120642 0.0633102 3 2 0
14.7856 0.122427 0.0597902 3 2 0
14.8565 0.123845 0.0569468 3 2 0
14.9352 0.125062 0.0546094 3 2 0
15.0222 0.126146 0.0526808 3 2 0
15.1531 0.127511 0.0505344 3 2 0
15.2974 0.128859 0.0488662 3 2 0
15.5139 0.130752 0.047098 3 2 0
15.7523 0.132822 0.0457491 3 2 0
16.1099 0.136171 0.0443694 3 2 0
16.6093 0.141763 0.0430702 3 2 0
17.1084 0.149063 0.0417737 3 2 0
17.6065 0.160028 0.0400043 3 2 0
18.0652 0.186991 0.0357619 3 2 0
18.2885 0.219473 0.0312436 4 2 0
18.5295 0.265017 0.027565 4 2 0
18.7992 0.314181 0.0276634 3 2 0
18.9244 0.324856 0.0278502 3 2 0
19.0478 0.334974 0.0279896 3 2 0
19.1836 0.347157 0.0280905 3 2 0
19.3327 0.363188 0.0281052 3 2 0
19.4951 0.387412 0.0279939 3 2 0
