0.929458 0 0 2 107 3
0.929454 -2.18079e-05 -2.18079e-05 2 107 3
0.929456 -6.39304e-06 -6.39304e-06 2 107 3
0.929455 -3.75681e-07 -3.75681e-07 2 107 3
0.929453 1.16596e-05 1.16596e-05 2 107 3
0.929451 3.57251e-05 3.57251e-05 2 107 3
0.929446 7.33394e-05 7.33394e-05 2 107 3
0.929442 0.000110952 0.000110952 2 107 3
0.929438 0.000148571 0.000148571 2 107 3
0.929434 0.000186191 0.000186191 2 107 3
0.929429 0.000223817 0.000223817 2 107 3
0.929425 0.000261445 0.000261445 2 107 3
0.929421 0.000299078 0.000299078 2 107 3
0.929416 0.000336711 0.000336711 2 107 3
0.929412 0.00037435 0.00037435 2 107 3
0.929408 0.000411991 0.000411991 2 107 3
0.929403 0.000449635 0.000449635 2 107 3
0.929399 0.000487285 0.000487285 2 107 3
0.929395 0.000524935 0.000524935 2 107 3
0.929391 0.000562592 0.000562592 2 107 3
0.929386 0.000600247 0.000600247 2 107 3
0.929382 0.00063791 0.00063791 2 107 3
0.929378 0.000675574 0.000675574 2 107 3
0.929373 0.000713242 0.000713242 2 107 3
0.929369 0.000750914 0.000750914 2 107 3
0.929365 0.000788588 0.000788588 2 107 3
0.92936 0.000826265 0.000826265 2 107 3
0.929356 0.000863947 0.000863947 2 107 3
0.929352 0.00090163 0.00090163 2 107 3
0.929347 0.00093932 0.00093932 2 107 3
0.929343 0.000977009 0.000977009 2 107 3
0.929339 0.0010147 0.0010147 2 107 3
0.929335 0.0010524 0.0010524 2 107 3
0.92933 0.0010901 0.0010901 2 107 3
0.929326 0.00112781 0.00112781 2 107 3
0.929322 0.00116551 0.00116551 2 107 3
0.929317 0.00120323 0.00120323 2 107 3
0.929313 0.00124094 0.00124094 2 107 3
0.929309 0.00127866 0.00127866 2 107 3
0.929304 0.00131638 0.00131638 2 107 3
0.9293 0.0013541 0.0013541 2 107 3
0.929296 0.00139183 0.00139183 2 107 3
0.929291 0.00142956 0.00142956 2 107 3
0.929287 0.0014673 0.0014673 2 107 3
0.929283 0.00150503 0.00150503 2 107 3
0.929279 0.00154278 0.00154278 2 107 3
0.929274 0.00158052 0.00158052 2 107 3
0.92927 0.00161827 0.00161827 2 107 3
0.929266 0.00165602 0.00165602 2 107 3
0.929261 0.00169377 0.00169377 2 107 3
0.929257 0.00173153 0.00173153 2 107 3
0.929253 0.00176929 0.00176929 2 107 3
0.929248 0.00180706 0.00180706 2 107 3
0.929244 0.00184482 0.00184482 2 107 3
0.92924 0.0018826 0.0018826 2 107 3
0.929235 0.00192037 0.00192037 2 107 3
0.929231 0.00195815 0.00195815 2 107 3
0.929227 0.00199593 0.00199593 2 107 3
0.929222 0.00203371 0.00203371 2 107 3
0.929218 0.0020715 0.0020715 2 107 3
0.929214 0.00210929 0.00210929 2 107 3
0.929209 0.00214708 0.00214708 2 107 3
0.929205 0.00218488 0.00218488 2 107 3
0.929201 0.00222268 0.00222268 2 107 3
0.929196 0.00226049 0.00226049 2 107 3
0.929192 0.0022983 0.0022983 2 107 3
0.929188 0.00233611 0.00233611 2 107 3
0.929183 0.00237392 0.00237392 2 107 3
0.929179 0.00241174 0.00241174 2 107 3
0.929175 0.00244956 0.00244956 2 107 3
0.92917 0.00248739 0.00248739 2 107 3
0.929166 0.00252521 0.00252521 2 107 3
0.929162 0.00256304 0.00256304 2 107 3
0.929157 0.00260088 0.00260088 2 107 3
0.929153 0.00263872 0.00263872 2 107 3
0.929149 0.00267656 0.00267656 2 107 3
0.929144 0.0027144 0.0027144 2 107 3
0.92914 0.00275225 0.00275225 2 107 3
0.929136 0.0027901 0.0027901 2 107 3
0.929131 0.00282796 0.00282796 2 107 3
0.929127 0.00286581 0.00286581 2 107 3
0.929123 0.00290368 0.00290368 2 107 3
0.929118 0.00294154 0.00294154 2 107 3
0.929114 0.00297941 0.00297941 2 107 3
0.92911 0.00301728 0.00301728 2 107 3
0.929105 0.00305515 0.00305515 2 107 3
0.929101 0.00309303 0.00309303 2 107 3
0.929097 0.00313091 0.00313091 2 107 3
0.929092 0.0031688 0.0031688 2 107 3
0.929088 0.00320669 0.00320669 2 107 3
0.929084 0.00324458 0.00324458 2 107 3
0.929079 0.00328247 0.00328247 2 107 3
0.929075 0.00332037 0.00332037 2 107 3
0.929071 0.00335827 0.00335827 2 107 3
0.929066 0.00339618 0.00339618 2 107 3
0.929062 0.00343409 0.00343409 2 107 3
0.929058 0.003472 0.003472 2 107 3
0.929053 0.00350991 0.00350991 2 107 3
0.929049 0.00354783 0.00354783 2 107 3
