0 0.130441 0.130441 2 1 0
0.04 0.130441 0.130441 1 1 0
0.08 0.130442 0.130442 1 1 0
0.16 0.130444 0.130444 1 1 0
0.32 0.130455 0.130455 1 1 0
0.64 0.130497 0.130497 1 1 0
1.14 0.130618 0.130618 1 1 0
1.64 0.130809 0.130809 1 1 0
2.14 0.131068 0.131068 1 1 0
2.63999 0.131398 0.131398 1 1 0
3.13999 0.131798 0.131798 1 1 0
3.63998 0.132269 0.132269 1 1 0
4.13997 0.132814 0.132814 1 1 0
4.63995 0.133433 0.133433 1 1 0
5.13993 0.134129 0.134129 1 1 0
5.63991 0.134903 0.134903 1 1 0
6.13989 0.135758 0.135758 1 1 0
6.63985 0.136696 0.136696 1 1 0
7.13982 0.13772 0.13772 1 1 0
7.63977 0.138835 0.138835 1 1 0
8.13972 0.140045 0.140045 1 1 0
8.63966 0.141353 0.141353 1 1 0
9.13959 0.142766 0.142766 1 1 0
9.63951 0.14429 0.14429 1 1 0
10.1394 0.145931 0.145931 1 1 0
10.6393 0.147699 0.147699 1 1 0
11.1392 0.149602 0.149602 1 1 0
11.6391 0.151652 0.151652 1 1 0
12.1389 0.153861 0.153861 1 1 0
12.6387 0.156244 0.156244 1 1 0
13.1385 0.158818 0.158818 1 1 0
13.6383 0.161601 0.161601 1 1 0
14.138 0.164615 0.164615 1 1 0
14.5627 0.167377 0.167377 1 1 0
15.0624 0.170883 0.170883 2 1 0
15.5619 0.174693 0.174693 2 1 0
16.0614 0.178832 0.178832 2 1 0
16.5608 0.183326 0.183326 2 1 0
17.06 0.188192 0.188192 2 1 0
17.5592 0.193438 0.193438 2 1 0
18.0583 0.199058 0.199058 2 1 0
18.5572 0.205033 0.205033 2 1 0
19.0561 0.211323 0.211323 2 1 0
19.5548 0.217877 0.217877 2 1 0
20.0536 0.224633 0.224633 2 1 0
20.5523 0.231526 0.231526 2 1 0
21.051 0.238494 0.238494 2 1 0
21.5498 0.245479 0.245479 2 1 0
22.0486 0.252431 0.252431 2 1 0
22.5474 0.259309 0.259309 2 1 0
23.0464 0.266081 0.266081 2 1 0
23.5453 0.27272 0.27272 2 1 0
24.0444 0.279207 0.279207 2 1 0
24.5435 0.285526 0.285526 2 1 0
25.0426 0.291667 0.291667 2 1 0
25.5418 0.297622 0.297622 2 1 0
26.0411 0.303386 0.303386 2 1 0
26.2902 0.30619 0.30619 1 1 0
26.7895 0.311661 0.311661 1 1 0
27.2888 0.317046 0.317046 1 1 0
27.7881 0.322519 0.322519 1 1 0
28.2872 0.328081 0.328081 1 1 0
28.352 0.32881 0.32881 1 1 0
28.851 0.334476 0.334476 2 1 0
29.3499 0.340244 0.340244 2 1 0
29.8485 0.346135 0.346135 2 1 0
30.3467 0.352197 0.352197 2 1 0
30.8437 0.358815 0.358815 2 1 0
31.337 0.36683 0.36683 2 1 0
31.5716 0.372648 0.372648 2 1 0
31.5315 0.376581 0.376581 2 1 0
31.531 0.376585 0.376585 2 1 0
31.0537 0.376527 0.376527 2 1 0
30.5632 0.374241 0.374241 2 1 0
30.0701 0.371329 0.371329 2 1 0
29.576 0.368091 0.368091 2 1 0
29.0816 0.364615 0.364615 2 1 0
28.5875 0.360755 0.360755 2 1 0
28.0949 0.356165 0.356165 2 1 0
27.6187 0.348827 0.348827 2 1 0
27.6212 0.348296 0.348296 2 1 0
27.6214 0.348285 0.348285 2 1 0
27.6453 0.347653 0.347653 2 1 0
27.6767 0.347277 0.347277 2 1 0
27.7127 0.347005 0.347005 2 1 0
27.7677 0.346734 0.346734 2 1 0
27.8512 0.346483 0.346483 2 1 0
27.9774 0.346289 0.346289 2 1 0
28.1676 0.346201 0.346201 2 1 0
28.4535 0.346288 0.346288 2 1 0
28.8831 0.346642 0.346642 2 1 0
29.3823 0.347195 0.347195 2 1 0
29.8818 0.347807 0.347807 2 1 0
30.3813 0.348439 0.348439 2 1 0
30.881 0.349071 0.349071 2 1 0
31.3807 0.349708 0.349708 2 1 0
31.5669 0.349949 0.349949 2 1 0
32.0667 0.350603 0.350603 1 1 0
32.5665 0.351256 0.351256 1 1 0
33.0663 0.351902 0.351902 1 1 0
33.5661 0.352534 0.352534 1 1 0
34.066 0.353149 0.353149 1 1 0
34.5659 0.353742 0.353742 1 1 0
35.0657 0.354311 0.354311 1 1 0
35.5656 0.354853 0.354853 1 1 0
36.0655 0.355368 0.355368 1 1 0
36.5654 0.355853 0.355853 1 1 0
37.0653 0.356308 0.356308 1 1 0
37.5652 0.356733 0.356733 1 1 0
38.0652 0.357127 0.357127 1 1 0
38.5651 0.357491 0.357491 1 1 0
39.065 0.357824 0.357824 1 1 0
39.5649 0.358128 0.358128 1 1 0
40.0649 0.358403 0.358403 1 1 0
40.5648 0.358649 0.358649 1 1 0
41.0648 0.358769 0.358769 1 1 0
41.5648 0.358769 0.358769 1 1 0
42.0648 0.358769 0.358769 1 1 0
42.5648 0.358769 0.358769 1 1 0
43.0648 0.358769 0.358769 1 1 0
43.5648 0.358769 0.358769 1 1 0
44.0648 0.358769 0.358769 1 1 0
44.5648 0.358769 0.358769 1 1 0
45.0648 0.358769 0.358769 1 1 0
45.5648 0.358769 0.358769 1 1 0
46.0648 0.358769 0.358769 1 1 0
46.5648 0.358769 0.358769 1 1 0
47.0648 0.358769 0.358769 1 1 0
47.5648 0.358769 0.358769 1 1 0
48.0648 0.358769 0.358769 1 1 0
48.5648 0.358769 0.358769 1 1 0
49.0648 0.358769 0.358769 1 1 0
49.5648 0.358769 0.358769 1 1 0
50.0648 0.358769 0.358769 1 1 0
